nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,        pressure,      z-velocity,      y-velocity,      x-velocity,cell-wall-distance,boundary-normal-dist
      1795, 6.676885819E-02, 1.999999997E-01, 2.948495922E-01,-4.484708822E+02,-7.070709204E+00, 4.493058223E-02, 5.673558384E+01, 6.118056547E-02, 6.107373313E-02
      1796, 8.275259313E-01, 2.000000078E-01, 2.951188046E-01, 4.015099563E+01, 5.773354618E-02,-7.455124833E-03, 4.876509393E+01, 2.951188062E-01, 2.000000058E-01
      1797, 2.263338240E-01, 2.000000117E-01, 2.951647986E-01,-6.142712145E+02, 2.851630853E+00,-1.055700324E-02, 5.903851207E+01, 5.436549089E-02, 5.433544900E-02
      1798, 1.366110801E-01, 2.000000092E-01, 2.951667472E-01,-6.272271385E+02,-3.156792173E+00, 3.426545977E-02, 5.952686509E+01, 5.360316562E-02, 5.342678753E-02
      1799, 7.398326008E-01, 1.999999987E-01, 2.952891924E-01, 5.026743842E+01, 2.380968601E-01,-6.574353728E-03, 4.868892141E+01, 2.886569179E-01, 2.000000020E-01
      1800, 6.675347263E-01, 1.999999988E-01, 2.953404477E-01, 6.292277514E+01, 5.530819798E-01,-8.410596721E-03, 4.848184038E+01, 2.296027162E-01, 1.999999997E-01
      1801,-1.971120818E-01, 1.999999989E-01, 2.956397687E-01, 1.241080965E+02,-1.049659470E+00, 4.381533043E-03, 4.787999649E+01, 2.207040870E-01, 2.000000038E-01
      1802,-3.520428376E+00, 2.000000062E-01, 2.956925766E-01, 4.548816542E+00, 5.588806481E-03, 2.446789271E-03, 4.997886152E+01, 2.956925778E-01, 2.000000060E-01
      1803,-7.602495887E-02, 2.000000044E-01, 2.960791017E-01, 1.442300335E+02,-4.460772282E+00, 1.931116407E-03, 4.734124848E+01, 1.183888403E-01, 1.179566657E-01
      1804, 1.409718619E+00, 2.000000007E-01, 2.961116440E-01, 1.485370123E+01,-2.198606498E-02,-1.891584064E-02, 4.854532740E+01, 2.961116442E-01, 2.000000007E-01
      1805, 1.695782383E+00, 2.000000010E-01, 2.961154425E-01, 1.008516105E+01, 6.752691323E-03,-1.088868618E-02, 4.863573133E+01, 2.961154406E-01, 1.971898442E-01
      1806,-5.198594853E-02, 2.000000009E-01, 2.962115131E-01, 1.148177834E+02,-5.719658374E+00, 7.802147680E-03, 4.778215850E+01, 1.019947291E-01, 1.017418684E-01
      1807,-3.888451909E+00, 2.000000007E-01, 2.962723023E-01, 3.989779850E+00, 3.743188061E-03, 1.744314875E-03, 4.998857649E+01, 2.962723012E-01, 1.980842882E-01
      1808, 7.901695760E-01, 1.999999972E-01, 2.963262578E-01, 4.434477988E+01, 1.127061926E-01,-1.359080946E-02, 4.875761094E+01, 2.963262567E-01, 2.000000028E-01
      1809, 2.939147123E-02, 2.000000012E-01, 2.963387624E-01,-2.621743247E+02,-8.744313215E+00, 3.133497943E-02, 5.378256613E+01, 6.643576247E-02, 6.625770085E-02
      1810, 3.638452630E-01, 1.999999970E-01, 2.963555826E-01,-2.084760695E+02, 6.056952114E+00, 3.458385578E-02, 5.242538214E+01, 7.562015807E-02, 7.560530090E-02
      1811, 1.670893240E+00, 2.000000118E-01, 2.964670577E-01, 1.038567325E+01, 6.839838283E-03,-1.069799188E-02, 4.863043836E+01, 2.964670569E-01, 2.000000076E-01
      1812, 5.606143348E-02, 1.999999982E-01, 2.965042039E-01,-4.134056655E+02,-7.625752584E+00, 5.908468053E-02, 5.616286346E+01, 6.101215644E-02, 6.089110151E-02
      1813,-9.874055528E-02, 2.000000048E-01, 2.965707088E-01, 1.556424836E+02,-3.391721126E+00,-3.735455759E-05, 4.717037544E+01, 1.350865849E-01, 1.349492976E-01
      1814, 1.362790353E+00, 2.000000121E-01, 2.965713664E-01, 1.596262571E+01,-2.856049461E-02,-2.049953849E-02, 4.852923862E+01, 2.965713644E-01, 2.000000053E-01
      1815, 1.166609166E+00, 2.000000067E-01, 2.966225406E-01, 2.087159058E+01,-3.578848560E-02,-1.925183222E-02, 4.854834535E+01, 2.966225406E-01, 2.000000099E-01
      1816, 7.885488957E-01, 1.999999970E-01, 2.967694585E-01, 4.458701778E+01, 1.159097227E-01,-1.344180781E-02, 4.875065064E+01, 2.967694576E-01, 2.000000029E-01
      1817, 1.356094419E+00, 2.000000021E-01, 2.969142538E-01, 1.620052441E+01,-2.993501414E-02,-2.004286274E-02, 4.852518766E+01, 2.969142522E-01, 1.999999969E-01
      1818, 8.862707607E-01, 2.000000026E-01, 2.969339977E-01, 3.523915589E+01, 7.783081402E-03,-6.814616372E-03, 4.866770248E+01, 2.969339973E-01, 1.999999970E-01
      1819,-2.071611517E-01, 2.000000024E-01, 2.969960661E-01, 1.181317958E+02,-8.876823621E-01, 1.026723903E-02, 4.798661608E+01, 2.300532589E-01, 2.000000059E-01
      1820, 7.938333991E-01, 1.999999943E-01, 2.972977390E-01, 4.408190464E+01, 1.056319367E-01,-1.286514817E-02, 4.874708378E+01, 2.972977382E-01, 1.999999988E-01
      1821, 8.893242878E-01, 2.000000081E-01, 2.973028083E-01, 3.507351534E+01, 5.681042473E-03,-6.837373449E-03, 4.866473082E+01, 2.973028077E-01, 2.000000024E-01
      1822,-3.897921442E+00, 2.000000066E-01, 2.973032587E-01, 3.977117368E+00, 3.708210589E-03, 1.713995595E-03, 4.998880015E+01, 2.973032577E-01, 1.975892117E-01
      1823, 8.181917680E-01, 2.000000084E-01, 2.974277423E-01, 4.126902980E+01, 6.692330274E-02,-7.258055435E-03, 4.873181022E+01, 2.974277439E-01, 2.000000044E-01
      1824, 4.703696961E+00, 2.000000082E-01, 2.974536410E-01, 3.125212275E-01, 6.609020142E-03,-4.429616186E-03, 4.937588667E+01, 2.961965710E-01, 2.000000166E-01
      1825, 7.905665056E-01, 1.999999942E-01, 2.974926004E-01, 4.445050055E+01, 1.108726147E-01,-1.368067989E-02, 4.874379630E+01, 2.974925992E-01, 2.000000000E-01
      1826, 4.888757509E-01, 1.999999977E-01, 2.976685315E-01, 5.665621325E+01, 3.522238369E+00,-1.017992077E-02, 4.842327982E+01, 1.009315283E-01, 1.004342113E-01
      1827,-5.691497118E-02, 2.000000022E-01, 2.977250866E-01, 1.273996852E+02,-5.472639999E+00, 8.423726942E-03, 4.757044588E+01, 1.040688486E-01, 1.038295559E-01
      1828, 7.897095479E-01, 1.999999986E-01, 2.978907453E-01, 4.460745395E+01, 1.119497542E-01,-1.360508391E-02, 4.873690366E+01, 2.978907441E-01, 2.000000044E-01
      1829, 6.062437892E-02, 2.000000005E-01, 2.980335587E-01,-4.395001174E+02,-7.556728005E+00, 6.711712878E-02, 5.654658779E+01, 5.874619755E-02, 5.861525730E-02
      1830,-5.000000237E+00, 2.000000103E-01, 2.981143796E-01, 3.356576498E+00, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 2.940761206E-01, 0.000000000E+00
      1831,-7.388278142E-01, 2.000000056E-01, 2.983910774E-01, 3.916699511E+01, 1.837250603E-01, 1.981470296E-02, 4.938154271E+01, 2.983910770E-01, 2.000000064E-01
      1832, 6.065121834E-01, 2.000000016E-01, 2.984297213E-01, 7.676573101E+01, 1.069959538E+00,-6.114117046E-03, 4.820525851E+01, 1.754453002E-01, 1.750307793E-01
      1833, 1.585229077E+00, 1.999999970E-01, 2.984887202E-01, 1.168771632E+01,-1.502805118E-03,-1.003429451E-02, 4.854241151E+01, 2.984887210E-01, 1.999999948E-01
      1834, 7.862501132E-01, 2.000000005E-01, 2.985060361E-01, 4.515679002E+01, 1.179871497E-01,-1.354331474E-02, 4.872387984E+01, 2.978328299E-01, 2.000000055E-01
      1835,-3.763120955E-01, 2.000000041E-01, 2.985541592E-01, 7.143875733E+01, 2.093622842E-02, 1.637405420E-02, 4.880523585E+01, 2.979101206E-01, 1.967094323E-01
      1836, 2.891394037E-01, 2.000000052E-01, 2.986317769E-01,-4.513617614E+02, 5.567173854E+00, 2.604349825E-03, 5.617625382E+01, 5.905968103E-02, 5.904466936E-02
      1837, 1.090501822E-01, 1.999999983E-01, 2.986904516E-01,-5.866180347E+02,-4.848638364E+00, 2.643010009E-02, 5.889665479E+01, 5.268028878E-02, 5.273489944E-02
      1838, 1.596996557E-01, 2.000000016E-01, 2.986908163E-01,-6.758079406E+02,-1.678078982E+00, 4.664988486E-02, 6.009085618E+01, 4.881085262E-02, 4.864696310E-02
      1839,-2.144576786E+00, 2.000000015E-01, 2.987400478E-01, 1.000244670E+01, 2.648723263E-02, 8.630792148E-03, 4.988454828E+01, 2.987400474E-01, 1.537301165E-01
      1840,-5.810519803E-01, 2.000000057E-01, 2.988431877E-01, 4.936565201E+01, 1.996938271E-01, 2.252541092E-02, 4.920232123E+01, 2.988431881E-01, 2.000000040E-01
      1841, 8.865564265E-01, 2.000000107E-01, 2.990032157E-01, 3.537349470E+01, 7.264231891E-03,-6.594480466E-03, 4.864333214E+01, 2.990032152E-01, 2.000000047E-01
      1842, 2.037213457E+00, 1.999999952E-01, 2.991002555E-01, 7.090970962E+00, 2.367995194E-02,-1.340746252E-02, 4.876220778E+01, 2.991002571E-01, 1.999999992E-01
      1843, 8.851157209E-01, 2.000000051E-01, 2.991975059E-01, 3.550730250E+01, 8.643169677E-03,-6.762019592E-03, 4.864188435E+01, 2.991975054E-01, 1.999999992E-01
      1844, 4.440230723E-01, 2.000000033E-01, 2.993172767E-01,-5.142427741E+00, 4.764557936E+00, 4.366264058E-03, 4.927537948E+01, 8.951149612E-02, 8.954821067E-02
      1845, 1.232841319E+00, 2.000000081E-01, 2.993742818E-01, 1.901936612E+01,-4.419489044E-02,-2.196943824E-02, 4.847962594E+01, 2.993742804E-01, 2.000000008E-01
      1846,-3.108512105E+00, 2.000000021E-01, 2.993867685E-01, 5.447348289E+00, 8.507642223E-03, 4.097308537E-03, 4.996241472E+01, 2.993867688E-01, 1.999999965E-01
      1847, 8.875876698E-01, 2.000000040E-01, 2.994649699E-01, 3.530349170E+01, 6.981141058E-03,-6.721154445E-03, 4.863367620E+01, 2.994649694E-01, 1.999999979E-01
      1848, 8.867607576E-01, 2.000000088E-01, 2.995854059E-01, 3.538398118E+01, 7.156648978E-03,-6.701533433E-03, 4.863295505E+01, 2.995854054E-01, 2.000000028E-01
      1849, 4.820691817E-01, 2.000000016E-01, 2.997634547E-01, 5.278674712E+01, 3.763221239E+00,-9.829011412E-03, 4.843117628E+01, 9.691324829E-02, 9.652872586E-02
      1850, 1.762680387E-01, 2.000000100E-01, 2.997694485E-01,-6.915733765E+02,-4.450682815E-01, 2.227997368E-02, 6.024466577E+01, 4.746520756E-02, 4.727726050E-02
      1851, 2.427320647E-01, 1.999999989E-01, 2.998168748E-01,-5.958064230E+02, 3.888739177E+00,-6.679689353E-03, 5.857269879E+01, 5.134537889E-02, 5.128592184E-02
      1852, 1.921023828E-01, 1.999999972E-01, 2.998368493E-01,-6.878558538E+02, 7.102712327E-01, 6.491697496E-03, 6.008985854E+01, 4.768193015E-02, 4.747610408E-02
      1853, 1.183264948E+00, 2.000000062E-01, 2.999484504E-01, 2.029448763E+01,-3.780695004E-02,-2.158777336E-02, 4.847797379E+01, 2.999484495E-01, 2.000000101E-01
      1854, 2.649534860E-01, 2.000000094E-01, 3.000822181E-01,-5.319442405E+02, 4.874192979E+00, 8.435522363E-03, 5.748351762E+01, 5.394096186E-02, 5.386014973E-02
      1855, 4.062197733E-01, 2.000000013E-01, 3.000879190E-01,-9.019905325E+01, 5.703349312E+00, 8.153156350E-03, 5.055723943E+01, 8.097937005E-02, 8.098746534E-02
      1856, 9.487039985E-01, 2.000000128E-01, 3.001091267E-01, 3.005627451E+01, 5.470556070E-04,-2.263327207E-02, 4.849277019E+01, 3.001091258E-01, 2.000000072E-01
      1857, 1.690163977E+00, 1.999999999E-01, 3.001339540E-01, 1.005365762E+01, 6.567129029E-03,-1.065366141E-02, 4.859818875E+01, 3.001339521E-01, 1.999999965E-01
      1858, 7.912082360E-01, 1.999999982E-01, 3.001753367E-01, 4.459321046E+01, 1.079816997E-01,-1.404358907E-02, 4.868771902E+01, 3.001753358E-01, 2.000000030E-01
      1859, 3.880574130E-02, 1.999999973E-01, 3.002251886E-01,-3.428887533E+02,-8.866129783E+00, 4.601303905E-02, 5.498128963E+01, 6.035763419E-02, 6.019091896E-02
      1860,-3.993708959E+00, 2.000000016E-01, 3.002907802E-01, 3.875028054E+00, 3.356716972E-03, 1.534829989E-03, 4.999058094E+01, 3.002907795E-01, 2.000000019E-01
      1861,-4.138446393E+00, 1.999999954E-01, 3.004154386E-01, 3.719862953E+00, 2.769538731E-03, 1.280637790E-03, 4.999329591E+01, 3.001635521E-01, 2.000000000E-01
      1862, 4.257863043E-01, 2.000000017E-01, 3.006475281E-01,-4.086223196E+01, 5.316017625E+00,-9.777601301E-03, 4.976251677E+01, 8.454588282E-02, 8.456925197E-02
      1863, 6.751903811E-02, 2.000000010E-01, 3.006735556E-01,-4.737089028E+02,-7.269863104E+00, 6.150747190E-02, 5.705065660E+01, 5.529094937E-02, 5.519144162E-02
      1864, 3.680585102E-01, 1.999999988E-01, 3.007005954E-01,-1.964632039E+02, 6.206647116E+00, 2.670415496E-02, 5.215908711E+01, 7.226046397E-02, 7.225071586E-02
      1865, 5.832237520E-01, 2.000000080E-01, 3.008122173E-01, 8.278370014E+01, 1.371713699E+00,-6.356317593E-03, 4.804418808E+01, 1.547385545E-01, 1.543276086E-01
      1866, 2.498350059E-01, 2.000000011E-01, 3.008352703E-01,-5.795216895E+02, 4.242410616E+00,-2.910027623E-03, 5.826375234E+01, 5.121031397E-02, 5.114149249E-02
      1867, 7.881663220E-01, 1.999999992E-01, 3.008505930E-01, 4.509592481E+01, 1.115868385E-01,-1.418316081E-02, 4.866097736E+01, 2.996219725E-01, 2.000000047E-01
      1868, 8.870472513E-01, 2.000000091E-01, 3.008734273E-01, 3.537806632E+01, 8.611553885E-03,-7.231575638E-03, 4.858974961E+01, 3.008734269E-01, 2.000000030E-01
      1869, 1.568221687E+00, 1.999999969E-01, 3.009492513E-01, 1.205150170E+01,-5.466228312E-03,-1.041313357E-02, 4.850594167E+01, 3.009492517E-01, 1.999999970E-01
      1870, 1.249319452E+00, 2.000000030E-01, 3.009553279E-01, 1.865642392E+01,-4.440124573E-02,-2.191187844E-02, 4.846235978E+01, 3.009553271E-01, 2.000000014E-01
      1871, 8.519813781E-02, 2.000000085E-01, 3.012160250E-01,-5.386885945E+02,-6.246744571E+00, 3.684204835E-02, 5.807596522E+01, 5.258398749E-02, 5.253860636E-02
      1872, 5.036518947E-01, 2.000000029E-01, 3.012897159E-01, 7.399145095E+01, 3.129213842E+00,-1.077637908E-02, 4.811861501E+01, 1.027665663E-01, 1.021769238E-01
      1873, 6.614459566E-01, 2.000000043E-01, 3.012933623E-01, 6.604314391E+01, 5.762805701E-01,-8.616516264E-03, 4.838052207E+01, 2.215696650E-01, 1.999222141E-01
      1874, 5.736210186E-02, 1.999999986E-01, 3.013898559E-01,-4.369669034E+02,-8.026790682E+00, 7.300633710E-02, 5.645079222E+01, 5.597990787E-02, 5.585837403E-02
      1875, 6.145734768E-02, 1.999999995E-01, 3.015343766E-01,-4.589750932E+02,-7.721393786E+00, 6.798208552E-02, 5.679977470E+01, 5.515009179E-02, 5.503663176E-02
      1876, 6.543977860E-01, 1.999999997E-01, 3.019563281E-01, 6.813544704E+01, 6.254538813E-01,-6.345956862E-03, 4.834083709E+01, 2.149445050E-01, 1.953906955E-01
      1877,-8.886814181E-02, 2.000000146E-01, 3.020422224E-01, 1.636016403E+02,-3.799361203E+00,-4.069064389E-03, 4.697428867E+01, 1.241838735E-01, 1.239762796E-01
      1878, 9.826349684E-01, 2.000000043E-01, 3.021419370E-01, 2.872966100E+01,-1.522770696E-02,-1.459350140E-02, 4.846803093E+01, 3.021419345E-01, 2.000000043E-01
      1879, 5.433698492E-01, 2.000000065E-01, 3.022463076E-01, 8.857297425E+01, 2.102024738E+00,-6.834310775E-03, 4.791921096E+01, 1.240208370E-01, 1.235297990E-01
      1880,-1.426139355E-01, 1.999999988E-01, 3.022500637E-01, 1.522758247E+02,-1.948763979E+00, 1.787347493E-02, 4.733899739E+01, 1.687833960E-01, 1.680828883E-01
      1881, 3.195936727E-01, 2.000000034E-01, 3.023969257E-01,-3.510742196E+02, 6.280981403E+00, 5.173194949E-03, 5.453345896E+01, 6.079539423E-02, 6.076611861E-02
      1882,-3.295498171E+00, 2.000000025E-01, 3.030112052E-01, 4.987103094E+00, 7.331489183E-03, 3.239693073E-03, 4.997105926E+01, 3.030112054E-01, 2.000000029E-01
      1883, 9.452362687E-02, 2.000000081E-01, 3.031889911E-01,-5.699224015E+02,-5.810007073E+00, 4.257586447E-02, 5.855508094E+01, 4.966705765E-02, 4.966888204E-02
      1884,-3.894316188E+00, 2.000000073E-01, 3.032574403E-01, 3.979401236E+00, 3.794814608E-03, 1.726223499E-03, 4.998874050E+01, 3.032574393E-01, 2.000000045E-01
      1885, 9.987671256E-01, 2.000000058E-01, 3.033412028E-01, 2.798619218E+01,-2.965701265E-02,-1.613773518E-02, 4.845519340E+01, 3.033412008E-01, 2.000000027E-01
      1886, 6.098411561E-01, 2.000000016E-01, 3.033967455E-01, 7.992914251E+01, 1.023795227E+00,-4.959200898E-03, 4.811682629E+01, 1.750849922E-01, 1.746550604E-01
      1887,-1.158031865E-01, 2.000000149E-01, 3.036045134E-01, 1.679780378E+02,-2.672898508E+00, 9.863227418E-03, 4.704273731E+01, 1.451235780E-01, 1.445659298E-01
      1888, 2.042439782E-01, 2.000000019E-01, 3.038790994E-01,-6.920073192E+02, 1.541953862E+00, 2.806549308E-02, 5.998209378E+01, 4.431173201E-02, 4.410022625E-02
      1889,-3.941171655E-01, 2.000000036E-01, 3.041170748E-01, 7.056775062E+01, 5.784379352E-02, 1.654653350E-02, 4.882124153E+01, 3.034738483E-01, 2.000000050E-01
      1890, 6.086664100E-01, 1.999999941E-01, 3.043381478E-01, 8.068684549E+01, 1.033803174E+00,-4.688850818E-03, 4.809684561E+01, 1.736100151E-01, 1.731740765E-01
      1891, 1.452308286E+00, 2.000000053E-01, 3.046444277E-01, 1.424991728E+01,-1.978181244E-02,-1.783595006E-02, 4.844424034E+01, 3.046444274E-01, 2.000000044E-01
      1892, 6.107365069E-01, 1.999999974E-01, 3.046721183E-01, 8.050084413E+01, 1.011553273E+00,-4.089727570E-03, 4.809832867E+01, 1.751816144E-01, 1.747531915E-01
      1893, 5.000000237E+00, 1.999999997E-01, 3.046815244E-01, 0.000000000E+00, 5.519927523E-03,-4.136296259E-03, 4.939389349E+01, 2.966698134E-01, 0.000000000E+00
      1894, 6.092454622E-01, 1.999999977E-01, 3.049285314E-01, 8.098600394E+01, 1.024929355E+00,-4.185609096E-03, 4.808662287E+01, 1.737635220E-01, 1.733245521E-01
      1895, 3.596571573E-01, 1.999999980E-01, 3.049531442E-01,-2.240863982E+02, 6.479877415E+00, 3.556109005E-02, 5.248040382E+01, 6.634069296E-02, 6.632885581E-02
      1896, 5.707504321E-01, 2.000000073E-01, 3.049755016E-01, 8.952448565E+01, 1.559071846E+00,-8.152090491E-04, 4.789920639E+01, 1.420273501E-01, 1.416224836E-01
      1897, 4.625480410E-01, 2.000000027E-01, 3.050090376E-01, 3.233851501E+01, 4.467086341E+00, 2.176717227E-03, 4.862165396E+01, 8.774148710E-02, 8.765301684E-02
      1898,-4.928383716E-02, 2.000000041E-01, 3.051609693E-01, 1.432996064E+02,-6.259194590E+00, 3.341387434E-02, 4.718921575E+01, 9.334132278E-02, 9.312795033E-02
      1899, 1.571437676E+00, 2.000000059E-01, 3.051701858E-01, 1.184026647E+01,-5.184179526E-03,-9.849474455E-03, 4.845264410E+01, 3.051701865E-01, 2.000000040E-01
      1900, 1.695046178E+00, 2.000000019E-01, 3.052412795E-01, 9.974623348E+00, 4.715669243E-03,-1.058507202E-02, 4.854924141E+01, 3.052412777E-01, 1.999999996E-01
      1901, 6.082395783E-01, 1.999999958E-01, 3.053663920E-01, 8.159251356E+01, 1.035500164E+00,-3.914574732E-03, 4.806941481E+01, 1.726767631E-01, 1.722352228E-01
      1902, 1.560521783E+00, 2.000000005E-01, 3.053983627E-01, 1.208929427E+01,-7.355566171E-03,-1.047324453E-02, 4.844332190E+01, 3.053983628E-01, 1.999999998E-01
      1903,-1.349877685E-01, 2.000000034E-01, 3.054244011E-01, 1.613688789E+02,-2.131214798E+00, 2.061933545E-02, 4.716527230E+01, 1.606212851E-01, 1.598902214E-01
      1904, 2.202316613E-01, 2.000000055E-01, 3.055623961E-01,-6.742852655E+02, 2.830649304E+00, 2.554660732E-02, 5.958511110E+01, 4.352225622E-02, 4.335033159E-02
      1905, 2.849200540E-01, 2.000000060E-01, 3.057017999E-01,-4.781892252E+02, 5.739557656E+00,-2.269168937E-02, 5.646523181E+01, 5.145007904E-02, 5.141755658E-02
      1906, 7.312902403E-01, 2.000000040E-01, 3.060494884E-01, 5.391003357E+01, 2.388993393E-01,-5.601053234E-03, 4.847662401E+01, 2.826947316E-01, 2.000000019E-01
      1907, 2.357764727E-01, 2.000000052E-01, 3.061310793E-01,-6.399506270E+02, 3.698198653E+00, 1.733080475E-02, 5.902532842E+01, 4.444941895E-02, 4.429801242E-02
      1908, 1.595337519E-02, 2.000000061E-01, 3.063638576E-01,-1.864877053E+02,-9.897787072E+00, 4.349380955E-02, 5.245768433E+01, 6.043004477E-02, 6.020441051E-02
      1909,-1.483921975E-01, 2.000000001E-01, 3.064931894E-01, 1.540008213E+02,-1.778874016E+00, 1.595271679E-02, 4.730650292E+01, 1.721218847E-01, 1.700393110E-01
      1910, 6.100820866E-01, 1.999999933E-01, 3.065210340E-01, 8.173438383E+01, 1.007941054E+00,-4.509363993E-03, 4.805182626E+01, 1.737913350E-01, 1.733631526E-01
      1911, 4.547765468E-01, 1.999999983E-01, 3.065476105E-01, 2.382024599E+01, 4.722592476E+00, 5.092155514E-03, 4.870895899E+01, 8.460655461E-02, 8.464931941E-02
      1912, 2.029347576E+00, 1.999999969E-01, 3.065494651E-01, 7.101687982E+00, 1.970341616E-02,-1.300808139E-02, 4.871896883E+01, 3.065494666E-01, 2.000000010E-01
      1913,-2.799247402E-03, 2.000000030E-01, 3.065632842E-01,-4.953303566E+01,-9.425111031E+00, 3.592738889E-02, 5.028004365E+01, 6.699444019E-02, 6.681486307E-02
      1914, 2.947517971E-01, 2.000000050E-01, 3.068191791E-01,-4.461620639E+02, 6.059947920E+00,-1.807108375E-02, 5.593442468E+01, 5.195621671E-02, 5.193840672E-02
      1915,-1.427578290E-01, 2.000000011E-01, 3.068596930E-01, 1.590804767E+02,-1.889314038E+00, 1.770777575E-02, 4.721919441E+01, 1.667384891E-01, 1.661088530E-01
      1916,-2.966447294E-01, 1.999999999E-01, 3.069092709E-01, 9.140805082E+01,-1.936518789E-01, 2.137597182E-02, 4.845359273E+01, 2.917946706E-01, 2.000000051E-01
      1917,-2.990327154E-02, 1.999999944E-01, 3.070400335E-01, 8.687590574E+01,-7.852069891E+00, 2.179992650E-02, 4.807215955E+01, 8.005840556E-02, 7.981487211E-02
      1918, 9.311665747E-01, 2.000000091E-01, 3.070763052E-01, 3.108597354E+01, 1.019439501E-02,-2.237460817E-02, 4.836484712E+01, 3.070763048E-01, 2.000000041E-01
      1919, 1.238845443E-01, 1.999999988E-01, 3.072952184E-01,-6.526923427E+02,-4.235682210E+00, 3.560669537E-02, 5.965243338E+01, 4.270987654E-02, 4.256953157E-02
      1920,-2.666869577E-01, 2.000000054E-01, 3.073959652E-01, 1.018653186E+02,-3.298765799E-01, 1.694307096E-02, 4.826987583E+01, 2.731009162E-01, 2.000000047E-01
      1921,-2.494467090E-01, 2.000000034E-01, 3.074302351E-01, 1.072019438E+02,-4.437254743E-01, 1.667075787E-02, 4.817650711E+01, 2.633904834E-01, 2.000000025E-01
      1922, 2.464108848E-01, 2.000000033E-01, 3.074975893E-01,-6.146630626E+02, 4.414547672E+00, 7.488304418E-03, 5.855639390E+01, 4.415268934E-02, 4.404950452E-02
      1923,-9.797266871E-02, 2.000000087E-01, 3.075712974E-01, 1.771314636E+02,-3.385030738E+00,-1.910193705E-03, 4.676499865E+01, 1.280704013E-01, 1.277770101E-01
      1924, 6.356141000E-01, 2.000000069E-01, 3.076489686E-01, 7.576095933E+01, 7.460485986E-01,-9.088606800E-03, 4.816988649E+01, 1.954610575E-01, 1.947852721E-01
      1925, 4.054078343E-01, 1.999999990E-01, 3.077343833E-01,-8.574506828E+01, 6.011569686E+00, 5.108108114E-03, 5.032746083E+01, 7.333541580E-02, 7.334399267E-02
      1926,-4.143099453E+00, 1.999999954E-01, 3.078557930E-01, 3.714506386E+00, 2.820768642E-03, 1.280637790E-03, 4.999336876E+01, 3.077631572E-01, 2.000000000E-01
      1927,-4.134421513E+00, 1.999999954E-01, 3.079773887E-01, 3.722602951E+00, 2.854242717E-03, 1.280637790E-03, 4.999322478E+01, 3.076174086E-01, 2.000000000E-01
      1928, 2.623859327E-04, 2.000000101E-01, 3.080891798E-01,-6.870125291E+01,-9.665924595E+00, 3.402462094E-02, 5.056356554E+01, 6.444513483E-02, 6.426682754E-02
      1929,-2.567337490E-02, 2.000000002E-01, 3.081032016E-01, 7.888956641E+01,-8.195369840E+00, 2.302915395E-02, 4.818080149E+01, 7.667866380E-02, 7.642191475E-02
      1930,-3.763397956E-01, 2.000000089E-01, 3.082188467E-01, 7.314245518E+01, 3.854971650E-02, 1.627444939E-02, 4.877600602E+01, 3.075376098E-01, 2.000000088E-01
      1931, 8.282732865E-02, 2.000000071E-01, 3.082534181E-01,-5.644749693E+02,-6.770237114E+00, 5.099577465E-02, 5.835413583E+01, 4.585780194E-02, 4.579565192E-02
      1932, 6.580568878E-01, 2.000000021E-01, 3.082602033E-01, 6.970687628E+01, 5.681279141E-01,-7.826395402E-03, 4.821728752E+01, 2.157212981E-01, 1.960582760E-01
      1933, 2.483022799E+00, 2.000000015E-01, 3.082687058E-01, 4.686018930E+00, 1.192625481E-02,-8.034336533E-03, 4.904051560E+01, 3.082687064E-01, 1.607543087E-01
      1934, 7.564232744E-01, 1.999999950E-01, 3.082803802E-01, 5.001595960E+01, 1.673918235E-01,-1.271657493E-02, 4.849511337E+01, 3.001858276E-01, 1.999999947E-01
      1935, 4.515830983E-01, 2.000000021E-01, 3.083303928E-01, 1.996541269E+01, 4.853762168E+00, 6.113083136E-03, 4.873502880E+01, 8.222067687E-02, 8.226046875E-02
      1936, 3.817919060E-01, 2.000000017E-01, 3.083347049E-01,-1.512607743E+02, 6.391230034E+00, 2.002977418E-03, 5.131819388E+01, 6.771669203E-02, 6.771404259E-02
      1937, 5.620073078E-01, 2.000000055E-01, 3.083902957E-01, 9.384615838E+01, 1.700293322E+00,-1.321085180E-03, 4.778991090E+01, 1.333205472E-01, 1.329016553E-01
      1938, 4.539388105E-01, 1.999999987E-01, 3.084440073E-01, 2.508644913E+01, 4.791956874E+00, 6.816532573E-03, 4.865502024E+01, 8.258450099E-02, 8.262566531E-02
      1939, 3.917796794E-01, 2.000000014E-01, 3.084914160E-01,-1.231299536E+02, 6.275811436E+00,-3.934613439E-03, 5.088784093E+01, 6.968848825E-02, 6.969006625E-02
      1940,-2.470133402E-02, 1.999999976E-01, 3.085771087E-01, 7.625501662E+01,-8.279079336E+00, 2.295991060E-02, 4.822059007E+01, 7.580894619E-02, 7.555366607E-02
      1941, 3.190046647E+00, 1.999999955E-01, 3.088302906E-01, 2.117654838E+00, 1.923216584E-02,-1.413623613E-04, 4.917479916E+01, 3.097907357E-01, 1.999999989E-01
      1942, 3.164986492E+00, 1.999999955E-01, 3.089158593E-01, 2.146237370E+00, 1.927590022E-02,-1.413623613E-04, 4.916895836E+01, 3.092281116E-01, 1.999999989E-01
