cellnumber,    x-coordinate,    y-coordinate,    z-coordinate,        pressure,      z-velocity,      y-velocity,      x-velocity,cell-wall-distance,boundary-normal-dist
      2506,-1.991270334E-01,-9.110295687E-16, 4.477977455E-01, 1.583842926E+02, 1.157308698E+00,-1.044997422E-14, 4.740755844E+01, 2.030188888E-01, 7.345746361E-03
      2507,-1.544600725E-01,-1.110740032E-15, 4.777889252E-01, 1.705381165E+02, 2.250468969E+00,-8.864436962E-15, 4.698917007E+01, 1.698942930E-01, 6.750059653E-03
      2508,-1.363675147E-01,-1.081242639E-15, 4.731800854E-01, 1.869705353E+02, 2.410481215E+00,-2.076117056E-14, 4.683075333E+01, 1.560687572E-01, 6.750059653E-03
      2509,-7.888300717E-02,-1.055525554E-15, 4.689840972E-01, 2.457712708E+02, 4.783370018E+00,-3.036459972E-14, 4.511686325E+01, 1.007559299E-01, 5.054818987E-03
      2510,-4.399900138E-02,-9.553206038E-16, 4.540683329E-01, 3.209171753E+02, 7.889060020E+00,-5.441480599E-14, 4.252756882E+01, 6.157116592E-02, 3.684647442E-03
      2511,-3.437533602E-02,-9.230523543E-16, 4.494122267E-01, 3.961043396E+02, 9.447235107E+00,-6.572520306E-14, 4.192229080E+01, 4.914060608E-02, 3.047467733E-03
      2512,-2.613922060E-01,-7.300819965E-16, 4.213155210E-01, 1.226844482E+02, 7.143329978E-01,-8.840150834E-15, 4.790071106E+01, 2.560802400E-01, 9.428943579E-03
      2513,-2.712984979E-01,-5.540423979E-16, 3.936075866E-01, 1.146945953E+02, 3.139229715E-01, 9.154135783E-15, 4.806631851E+01, 2.742974162E-01, 1.014690578E-02
      2514,-1.874365658E-01,-1.034816446E-15, 4.660516679E-01, 1.579623413E+02, 1.414593935E+00,-4.343747584E-15, 4.730470276E+01, 1.978196651E-01, 7.345746361E-03
      2515,-1.594602317E-01,-1.221448509E-15, 4.971249998E-01, 1.501439362E+02, 2.281629324E+00,-2.192690474E-14, 4.741744995E+01, 1.793729216E-01, 6.750059653E-03
      2516,-1.074744537E-01,-1.123281626E-15, 4.797767401E-01, 2.077300415E+02, 3.468387842E+00,-2.561839629E-14, 4.639696121E+01, 1.295564622E-01, 5.224815954E-03
      2517,-8.078203350E-02,-1.146780225E-15, 4.835340679E-01, 2.031096344E+02, 5.005360603E+00,-3.236300117E-14, 4.636581039E+01, 1.081668809E-01, 5.054818987E-03
      2518,-5.580452457E-02,-1.071700919E-15, 4.714270532E-01, 2.333451538E+02, 6.750312805E+00,-4.427014311E-14, 4.485537720E+01, 8.185140043E-02, 4.679906574E-03
      2519,-4.484370351E-02,-1.033677187E-15, 4.656670988E-01, 2.802703247E+02, 7.886827469E+00,-5.268008252E-14, 4.477436066E+01, 6.743765622E-02, 3.684647442E-03
      2520,-1.832245477E-02,-8.675608437E-16, 4.414328635E-01, 3.905070801E+02, 1.322502995E+01,-9.237055565E-14, 4.019116592E+01, 3.428600356E-02, 3.104685089E-03
      2521,-1.190544944E-02,-7.951581614E-16, 4.310634136E-01, 5.549817505E+02, 1.625500870E+01,-1.132427485E-13, 3.551724243E+01, 2.191468328E-02, 2.394417552E-03
      2522,-2.591311932E-02,-9.599047462E-16, 4.547256529E-01, 3.041488647E+02, 1.186853981E+01,-8.240630400E-14, 4.295202637E+01, 4.519923776E-02, 3.104685089E-03
      2523,-3.051882982E-01,-4.965229316E-16, 3.837478161E-01, 1.005830231E+02, 3.492481709E-01,-5.939693182E-15, 4.825572586E+01, 2.999821603E-01, 1.014690578E-02
      2524,-2.344183922E-01,-1.061157794E-15, 4.705678523E-01, 1.194328842E+02, 1.183394790E+00,-1.847827447E-14, 4.805696487E+01, 2.486808598E-01, 8.238659451E-03
      2525,-1.951958984E-01,-1.161925492E-15, 4.867490828E-01, 1.341389313E+02, 1.694856405E+00,-2.214201045E-14, 4.777879715E+01, 2.119397968E-01, 7.438365490E-03
      2526,-1.798861772E-01,-1.253397745E-15, 5.032258630E-01, 1.296825256E+02, 1.864098907E+00,-6.418476861E-16, 4.774248505E+01, 2.062541693E-01, 7.438365490E-03
      2527,-1.235366762E-01,-1.157799806E-15, 4.854162633E-01, 1.869602203E+02, 3.131819010E+00,-1.498801083E-14, 4.661083603E+01, 1.421314776E-01, 5.224815954E-03
      2528,-9.491380304E-02,-1.184608293E-15, 4.899068773E-01, 1.927907562E+02, 4.461869717E+00,-2.436939539E-14, 4.642689514E+01, 1.195323989E-01, 5.054818987E-03
      2529,-5.633683130E-02,-1.154504954E-15, 4.847385585E-01, 1.973383331E+02, 6.505774021E+00,-3.877453914E-14, 4.668392944E+01, 8.880499005E-02, 4.679906574E-03
      2530,-1.799602993E-02,-9.269264713E-16, 4.499620199E-01, 3.067415771E+02, 1.334602547E+01,-9.241218901E-14, 4.284628296E+01, 3.845048696E-02, 3.104685089E-03
      2531,-1.175521780E-02,-8.442376856E-16, 4.381012022E-01, 4.948815308E+02, 1.608456612E+01,-1.124655924E-13, 3.911714172E+01, 2.498847060E-02, 2.394417552E-03
      2532,-6.421981379E-03,-7.784412780E-16, 4.286586940E-01, 5.638523560E+02, 1.885784721E+01,-1.310063169E-13, 3.535844803E+01, 1.752697863E-02, 2.394417552E-03
      2533,-2.783077061E-01,-9.026322958E-16, 4.467037916E-01, 1.062711563E+02, 7.445198894E-01,-8.232997617E-15, 4.827020645E+01, 2.882150710E-01, 1.150669902E-02
      2534,-3.077867925E-01,-3.305350994E-16, 3.504148722E-01, 9.459304810E+01,-1.073099207E-02, 5.172945405E-15, 4.844558334E+01, 3.152627051E-01, 1.404078758E-02
      2535,-2.188709825E-01,-1.188458270E-15, 4.912927151E-01, 1.220908051E+02, 1.547800660E+00, 2.012279232E-15, 4.789671707E+01, 2.297511101E-01, 7.438365490E-03
      2536,-2.623705268E-01,-1.076862526E-15, 4.729774892E-01, 1.085143585E+02, 1.107308149E+00, 2.220446049E-15, 4.816695786E+01, 2.693992853E-01, 8.238659451E-03
      2537,-1.845440865E-01,-1.343742808E-15, 5.255773067E-01, 1.111713257E+02, 2.284513235E+00,-2.146980510E-14, 4.811392975E+01, 2.154800594E-01, 1.046161060E-02
      2538,-1.444254518E-01,-1.288835274E-15, 5.104152560E-01, 1.327391205E+02, 2.924071074E+00,-8.441164434E-15, 4.743331909E+01, 1.750601232E-01, 6.503423677E-03
      2539,-1.265944541E-01,-1.254683964E-15, 5.033153892E-01, 1.466693878E+02, 3.144945145E+00,-2.189914916E-14, 4.733536911E+01, 1.609312743E-01, 6.503423677E-03
      2540,-1.666362137E-01,-1.385499839E-15, 5.397434831E-01, 1.028937836E+02, 2.436858654E+00,-1.519617765E-15, 4.812968445E+01, 2.097426206E-01, 1.046161060E-02
      2541,-1.469435543E-01,-1.362541434E-15, 5.306823254E-01, 1.113159027E+02, 2.908921480E+00,-1.576516695E-14, 4.801622009E+01, 1.851512045E-01, 6.503423677E-03
      2542,-6.863467395E-02,-1.195351212E-15, 4.917060435E-01, 1.673857574E+02, 5.465715885E+00,-3.222422329E-14, 4.689218521E+01, 1.068590507E-01, 5.362004988E-03
      2543,-3.482429311E-02,-1.072437838E-15, 4.715128839E-01, 2.013901062E+02, 8.819746971E+00,-5.911937606E-14, 4.541936111E+01, 6.657118350E-02, 3.868809401E-03
      2544,-2.551736869E-02,-1.030933435E-15, 4.652275741E-01, 2.293189545E+02, 1.074932671E+01,-7.069345109E-14, 4.579423523E+01, 5.408485234E-02, 4.058092316E-03
      2545,-9.974487126E-03,-9.562214234E-16, 4.541944563E-01, 2.329745483E+02, 1.405093479E+01,-9.714451465E-14, 4.360730362E+01, 3.679094091E-02, 3.104685089E-03
      2546,-3.117550910E-01,-9.011605760E-16, 4.464929998E-01, 9.482010651E+01, 7.035894990E-01,-2.404326738E-15, 4.839384460E+01, 3.130373955E-01, 1.150669902E-02
      2547,-3.287293911E-01,-6.710908104E-16, 4.112449884E-01, 8.863021088E+01, 4.049272835E-01, 1.086630785E-14, 4.853990173E+01, 3.374206722E-01, 1.271648430E-02
      2548,-3.342004120E-01,-2.548078658E-16, 3.271976411E-01, 8.748344421E+01, 3.818508610E-02, 2.662974008E-14, 4.853459549E+01, 3.287368715E-01, 1.404078758E-02
      2549,-2.265245318E-01,-1.305414568E-15, 5.162175298E-01, 1.041006927E+02, 1.727935791E+00,-2.716576963E-14, 4.824232864E+01, 2.493879944E-01, 9.312199535E-03
      2550,-2.739275098E-01,-1.232788374E-15, 5.011759996E-01, 9.912326813E+01, 1.189608574E+00,-2.930988785E-14, 4.842182159E+01, 2.835484147E-01, 8.238659451E-03
      2551,-1.120230258E-01,-1.306280129E-15, 5.141417980E-01, 1.402670441E+02, 3.769831419E+00,-1.534189442E-14, 4.730320358E+01, 1.492835134E-01, 5.574669751E-03
      2552,-9.640458226E-02,-1.270722639E-15, 5.063728094E-01, 1.494773254E+02, 4.082130909E+00,-2.202404925E-14, 4.730238342E+01, 1.365409791E-01, 5.574669751E-03
      2553,-6.874006242E-02,-1.273655385E-15, 5.068058372E-01, 1.358957062E+02, 5.391794682E+00,-2.444572322E-14, 4.747714233E+01, 1.148679927E-01, 5.362004988E-03
      2554,-4.465283081E-02,-1.192189238E-15, 4.910850823E-01, 1.192944336E+02, 6.928250313E+00,-4.315992008E-14, 4.728319550E+01, 8.959905058E-02, 5.000327708E-03
      2555,-3.410110995E-02,-1.148145854E-15, 4.836193323E-01, 1.566959229E+02, 8.540544510E+00,-4.930778008E-14, 4.725649261E+01, 7.310916483E-02, 3.868809401E-03
      2556,-1.590331830E-02,-1.059125656E-15, 4.694558680E-01, 1.553121796E+02, 1.120728302E+01,-7.638334409E-14, 4.656461716E+01, 5.196682364E-02, 4.058092316E-03
      2557,-5.089444574E-03,-8.704806721E-16, 4.418552220E-01, 2.181048431E+02, 1.892157173E+01,-1.321720511E-13, 4.227827072E+01, 2.368589677E-02, 2.551958699E-03
      2558,-3.635138506E-03,-9.230987294E-16, 4.494192898E-01, 1.435758667E+02, 1.745022774E+01,-1.205702205E-13, 4.377553177E+01, 2.728036605E-02, 2.551958699E-03
      2559,-3.061998487E-01,-1.263324547E-15, 5.073618293E-01, 8.573699188E+01, 1.042893171E+00, 1.432361174E-14, 4.856915665E+01, 3.191087842E-01, 1.578425759E-02
      2560,-2.536289096E-01,-1.334040046E-15, 5.236912370E-01, 8.861217499E+01, 1.432419062E+00, 1.087498147E-14, 4.844975662E+01, 2.796350121E-01, 8.775404494E-03
      2561,-3.691042662E-01,-6.620457691E-16, 4.099066556E-01, 7.861319733E+01, 3.952403665E-01,-1.447800213E-14, 4.865626907E+01, 3.676640093E-01, 1.271648430E-02
      2562,-2.075073272E-01,-1.369227065E-15, 5.340253711E-01, 9.851753235E+01, 1.915631056E+00, 4.808653475E-15, 4.827170563E+01, 2.428856343E-01, 9.312199535E-03
      2563,-1.681042314E-01,-1.403525017E-15, 5.626981854E-01, 7.580770111E+01, 2.476597786E+00,-4.191091918E-15, 4.862897873E+01, 2.270104736E-01, 8.259329218E-03
      2564,-1.300282329E-01,-1.392204846E-15, 5.420827270E-01, 9.334600067E+01, 3.138229847E+00,-7.584211037E-15, 4.818556976E+01, 1.845768392E-01, 7.135544444E-03
      2565,-8.237820864E-02,-1.311198638E-15, 5.150997639E-01, 1.261757126E+02, 4.899762630E+00,-2.372407826E-14, 4.747671890E+01, 1.264655441E-01, 5.362004988E-03
      2566,-5.527979136E-02,-1.305519070E-15, 5.136141777E-01, 9.678796387E+01, 6.254754543E+00,-3.359812428E-14, 4.790417862E+01, 1.078061238E-01, 5.000327708E-03
      2567,-4.349039868E-02,-1.264899288E-15, 5.048609376E-01, 9.653639984E+01, 6.701256275E+00,-2.840783164E-14, 4.799906540E+01, 9.726080298E-02, 5.000327708E-03
      2568,-2.290157042E-02,-1.176203609E-15, 4.882726669E-01, 1.047337189E+02, 8.865658760E+00,-5.712097462E-14, 4.772151566E+01, 7.086377591E-02, 3.868809401E-03
      2569,-1.401069853E-02,-1.128687602E-15, 4.803945124E-01, 5.155577087E+01, 1.061871815E+01,-6.188105584E-14, 4.842717361E+01, 5.921358615E-02, 5.449043518E-03
      2570,-8.277525194E-03,-1.017391708E-15, 4.631864130E-01, 9.359676361E+01, 1.339128685E+01,-8.837375276E-14, 4.720724869E+01, 4.227701947E-02, 3.367896224E-03
      2571, 1.426764502E-04,-8.437412184E-16, 4.380302131E-01, 1.831679840E+02, 2.099097633E+01,-1.467159727E-13, 4.286491394E+01, 1.895124838E-02, 2.551958699E-03
      2572,-2.904110551E-01,-1.389137951E-15, 5.648223758E-01, 6.927919006E+01, 1.386786103E+00, 1.506086922E-14, 4.886179352E+01, 3.295098543E-01, 1.156760952E-02
      2573,-2.600314617E-01,-1.389091364E-15, 5.532687306E-01, 8.026537323E+01, 1.503429890E+00,-2.569472413E-14, 4.872716141E+01, 2.935281396E-01, 8.775404494E-03
      2574,-3.162808418E-01,-1.364622912E-15, 5.414307117E-01, 7.349581909E+01, 1.215697646E+00,-3.667899318E-14, 4.886045837E+01, 3.395031691E-01, 1.156760952E-02
      2575,-3.280902505E-01,-1.105926979E-15, 4.789524972E-01, 8.076313019E+01, 7.835496664E-01,-2.428612866E-14, 4.869575119E+01, 3.450484276E-01, 1.387736952E-02
      2576,-3.921079934E-01,-4.471262994E-16, 3.730064332E-01, 7.436457062E+01, 3.238513172E-01, 1.933175842E-14, 4.880401230E+01, 3.812644184E-01, 1.271648430E-02
      2577,-3.904788196E-01,-9.221044186E-16, 4.500584602E-01, 7.317404938E+01, 6.379967928E-01,-9.993741945E-15, 4.881879425E+01, 3.872983754E-01, 1.387736952E-02
      2578,-3.733735085E-01,-2.743410808E-16, 3.334796131E-01, 7.283092499E+01, 1.261995435E-01,-2.544492395E-14, 4.875542068E+01, 3.350178599E-01, 2.121799842E-02
      2579,-2.110657543E-01,-1.398675013E-15, 5.599531531E-01, 8.604505920E+01, 1.922612429E+00,-1.396105453E-14, 4.861881256E+01, 2.550882399E-01, 9.312199535E-03
      2580,-1.129387021E-01,-1.370094850E-15, 5.326420665E-01, 1.037260208E+02, 3.766855240E+00,-1.185163079E-14, 4.820655060E+01, 1.628450006E-01, 6.065654448E-03
      2581,-1.895705312E-01,-1.391216040E-15, 5.744597912E-01, 6.934117889E+01, 2.269204378E+00, 4.302114220E-16, 4.868463516E+01, 2.450800985E-01, 8.259329218E-03
      2582,-1.300376207E-01,-1.407135601E-15, 5.626518130E-01, 8.007431030E+01, 3.098126650E+00, 2.650657471E-15, 4.884454346E+01, 1.951045990E-01, 7.135544444E-03
      2583,-3.061355650E-02,-1.289389975E-15, 5.098885894E-01, 7.036125183E+01, 6.942070007E+00,-4.057865155E-14, 4.830147552E+01, 9.488893300E-02, 5.000327708E-03
      2584,-2.057644352E-02,-1.244737680E-15, 5.007660985E-01, 3.047655678E+01, 8.481240273E+00,-3.715777686E-14, 4.892157364E+01, 8.003979921E-02, 6.447420433E-03
      2585, 8.976755780E-04,-1.038966060E-15, 4.664132297E-01,-1.317081261E+01, 1.364869213E+01,-9.225953335E-14, 4.866571045E+01, 4.090427607E-02, 3.367896224E-03
      2586, 4.138233606E-03,-9.428071744E-16, 4.522645772E-01,-3.675654984E+01, 1.770272255E+01,-1.229294444E-13, 4.709256363E+01, 2.596687339E-02, 3.393428915E-03
      2587,-2.944962680E-01,-1.287497703E-15, 5.993785262E-01, 5.692651749E+01, 1.367298126E+00,-1.194877530E-14, 4.909024048E+01, 3.448478281E-01, 1.156760952E-02
      2588,-3.664391041E-01,-1.135915969E-15, 4.838563204E-01, 7.398124695E+01, 7.502409816E-01, 1.250735626E-14, 4.877388382E+01, 3.739330471E-01, 1.387736952E-02
      2589,-2.364854962E-01,-1.389914151E-15, 5.717228055E-01, 7.085625458E+01, 1.722797155E+00, 7.022160631E-15, 4.870653915E+01, 2.863738537E-01, 9.314597538E-03
      2590,-9.687758237E-02,-1.393209109E-15, 5.418322086E-01, 8.862374878E+01, 4.029129982E+00,-1.400268790E-14, 4.833589172E+01, 1.592931747E-01, 6.065654448E-03
      2591,-1.484209597E-01,-1.395497369E-15, 5.742061138E-01, 6.461345673E+01, 2.699794769E+00,-4.288236433E-15, 4.885972595E+01, 2.217659652E-01, 8.031085243E-03
      2592,-8.193553239E-02,-1.369870493E-15, 5.320588946E-01, 8.994830322E+01, 4.264777184E+00,-8.569533971E-15, 4.844982529E+01, 1.463441551E-01, 6.065654448E-03
      2593,-5.356845632E-02,-1.362302571E-15, 5.291423202E-01, 6.205387497E+01, 5.299367428E+00,-8.514022820E-15, 4.889765930E+01, 1.259153187E-01, 4.641049569E-03
      2594, 6.974085700E-03,-9.975042210E-16, 4.602665007E-01,-8.869763184E+01, 1.466579914E+01,-9.747758156E-14, 4.930173874E+01, 3.465073556E-02, 3.367896224E-03
      2595,-8.277553134E-03,-1.262362000E-15, 5.041702390E-01,-5.160305405E+01, 8.915542603E+00,-5.410949466E-14, 4.991049576E+01, 7.596017420E-02, 3.870005911E-03
      2596,-3.283802187E-03,-1.147794547E-15, 4.834770262E-01,-5.592258835E+01, 1.052406693E+01,-6.973241429E-14, 4.973884583E+01, 6.033549458E-02, 3.870005911E-03
      2597, 3.998779692E-03,-1.099806955E-15, 4.757651389E-01,-7.409288788E+01, 1.303315353E+01,-7.893685705E-14, 4.993799210E+01, 4.603530839E-02, 3.367896224E-03
      2598, 9.077666327E-03,-9.069613753E-16, 4.470994771E-01,-9.141251373E+01, 1.996658325E+01,-1.382574610E-13, 4.880137253E+01, 2.076407894E-02, 3.393428915E-03
      2599,-3.527495563E-01,-1.378815796E-15, 5.525119305E-01, 6.428713226E+01, 1.014967203E+00, 2.352285033E-14, 4.896202469E+01, 3.810887039E-01, 1.419613231E-02
      2600,-4.344426692E-01,-9.485462461E-16, 4.538759291E-01, 6.339408875E+01, 5.284143090E-01, 3.275157923E-15, 4.895559311E+01, 4.391811192E-01, 1.519735797E-02
      2601,-4.382177293E-01,-4.622311203E-16, 3.757951260E-01, 6.590673828E+01, 2.993676960E-01,-2.385071307E-14, 4.893009949E+01, 3.762787879E-01, 1.413920822E-02
      2602,-2.379990071E-01,-1.288554483E-15, 6.015627980E-01, 6.251169586E+01, 1.750165105E+00, 3.066991106E-15, 4.912942505E+01, 2.999981046E-01, 9.314597538E-03
      2603,-1.468456835E-01,-1.324896219E-15, 5.969120264E-01, 5.228864670E+01, 2.699381590E+00, 2.168751290E-14, 4.936666489E+01, 2.332115769E-01, 8.031085243E-03
      2604,-1.892179698E-01,-1.302666899E-15, 6.003981829E-01, 5.350873566E+01, 2.145151138E+00, 1.423861029E-14, 4.917417145E+01, 2.705301642E-01, 9.008427179E-03
      2605,-1.118110344E-01,-1.401378424E-15, 5.720077753E-01, 5.260974121E+01, 3.425874949E+00,-6.911138328E-15, 4.903404999E+01, 1.926581115E-01, 6.097267052E-03
      2606,-6.658605486E-02,-1.389110740E-15, 5.392931104E-01, 5.852621841E+01, 4.911957264E+00,-2.105607355E-14, 4.881824112E+01, 1.377602518E-01, 4.641049569E-03
      2607,-3.889632225E-02,-1.378411549E-15, 5.344938040E-01, 1.658678627E+01, 5.842957020E+00,-2.899069873E-14, 4.952479553E+01, 1.186758205E-01, 4.310967844E-03
      2608,-2.773081698E-02,-1.346118736E-15, 5.239933133E-01, 3.409232140E+00, 6.371514320E+00,-1.171979180E-14, 4.962462997E+01, 1.077357829E-01, 4.310967844E-03
      2609, 1.242178114E-04,-1.212934769E-15, 4.947593212E-01,-7.277067566E+01, 9.710511208E+00,-4.606731663E-14, 5.025902939E+01, 6.694728881E-02, 3.870005911E-03
      2610,-3.278996646E-01,-1.184441004E-15, 6.161324382E-01, 5.271382904E+01, 1.170778513E+00, 8.430756093E-15, 4.915743256E+01, 3.854495287E-01, 1.419613231E-02
      2611,-3.602831662E-01,-1.300274348E-15, 5.926576257E-01, 5.657563019E+01, 1.087130547E+00,-2.983203962E-14, 4.916116333E+01, 3.986214697E-01, 1.419613231E-02
      2612,-2.656301558E-01,-1.186091448E-15, 6.176647544E-01, 4.813306046E+01, 1.567079067E+00, 1.360023205E-15, 4.914886475E+01, 3.373572826E-01, 1.197439973E-02
      2613,-3.810174167E-01,-1.307506633E-15, 5.233468413E-01, 6.247328568E+01, 7.908199430E-01,-4.151540223E-14, 4.896890259E+01, 4.085204601E-01, 1.610027406E-02
      2614,-4.591778517E-01,-7.035924175E-16, 4.165128469E-01, 6.250518036E+01, 3.550111651E-01, 7.737734065E-15, 4.898694229E+01, 4.068170786E-01, 1.413920822E-02
      2615,-4.540220201E-01,-1.193197949E-15, 4.976514876E-01, 5.847335052E+01, 5.738539100E-01,-3.722022690E-14, 4.906991577E+01, 4.585598707E-01, 1.519735797E-02
      2616,-4.631724060E-01,-2.931120192E-16, 3.383863866E-01, 6.223134995E+01, 2.527398169E-01, 2.546747535E-14, 4.899552536E+01, 3.482222259E-01, 1.413920822E-02
      2617,-2.122267038E-01,-1.208766308E-15, 6.157315373E-01, 4.784359360E+01, 2.029432774E+00,-2.976785485E-15, 4.919700623E+01, 2.910276651E-01, 9.008427179E-03
      2618,-9.574051946E-02,-1.409562033E-15, 5.606287122E-01, 5.485769272E+01, 3.890932798E+00, 7.521760992E-15, 4.914435196E+01, 1.729735136E-01, 5.848921824E-03
      2619,-1.263272017E-01,-1.283523107E-15, 6.055604815E-01, 3.981493759E+01, 2.835133553E+00,-6.827871601E-15, 4.948448563E+01, 2.281623185E-01, 8.031085243E-03
      2620,-1.096758917E-01,-1.348367291E-15, 5.922104716E-01, 3.755617523E+01, 3.198435307E+00, 2.461919557E-14, 4.935103607E+01, 2.035428733E-01, 6.097267052E-03
      2621,-6.425157934E-02,-1.410091746E-15, 5.566893220E-01, 3.596929169E+01, 4.689479828E+00, 1.065814104E-14, 4.936635208E+01, 1.475340426E-01, 4.641049569E-03
      2622,-4.764650390E-02,-1.411595759E-15, 5.624101162E-01,-4.892206669E+00, 4.855432510E+00,-1.823888263E-14, 4.986391068E+01, 1.477315277E-01, 5.886439129E-03
      2623,-3.530883789E-02,-1.406723837E-15, 5.503653884E-01,-7.677115440E+00, 5.220452785E+00, 1.070324385E-14, 5.010995483E+01, 1.355029643E-01, 5.886439129E-03
      2624,-7.846400142E-02,-1.407204317E-15, 5.682516098E-01, 3.802384567E+01, 4.125706673E+00,-1.079691891E-14, 4.933408737E+01, 1.700540632E-01, 5.848921824E-03
      2625,-1.378376316E-02,-1.358852500E-15, 5.276106000E-01,-4.944434738E+01, 7.207755089E+00,-3.827493877E-14, 5.030708694E+01, 9.983859956E-02, 4.404367013E-03
      2626,-4.367611837E-03,-1.319748059E-15, 5.169099569E-01,-6.824768066E+01, 7.707165718E+00,-1.965788643E-14, 5.069125366E+01, 8.974403888E-02, 4.404367013E-03
      2627, 1.589019783E-02,-1.010430579E-15, 4.621851146E-01,-2.673795471E+02, 1.537022495E+01,-1.051242426E-13, 5.122709274E+01, 2.941920795E-02, 3.863118301E-03
      2628, 1.432861481E-02,-1.113688978E-15, 4.779759943E-01,-2.059840546E+02, 1.178904152E+01,-7.714662242E-14, 5.192659760E+01, 4.747463018E-02, 3.850356918E-03
      2629,-3.284046948E-01,-7.982516316E-16, 6.558712125E-01, 3.789549637E+01, 1.187015533E+00, 1.420738527E-14, 4.935283279E+01, 4.162135720E-01, 1.690093778E-02
      2630,-2.640677989E-01,-8.629461552E-16, 6.515929699E-01, 4.047791672E+01, 1.551038504E+00, 2.801231469E-14, 4.940134048E+01, 3.524565399E-01, 1.197439973E-02
      2631,-4.246363938E-01,-1.338346679E-15, 5.333245397E-01, 5.626515961E+01, 7.501079440E-01, 3.016120340E-14, 4.903443527E+01, 4.420033395E-01, 1.610027406E-02
      2632,-2.333986312E-01,-7.046500440E-16, 6.646286249E-01, 3.516876984E+01, 1.632336617E+00,-8.909539773E-15, 4.944198990E+01, 3.420868814E-01, 1.197439973E-02
