nodenumber,    x-coordinate,    y-coordinate,  turb-diss-rate,turb-kinetic-energy,      y-velocity,      x-velocity,        pressure,boundary-normal-dist
      1402,-9.035419822E-01, 3.352841735E-02, 2.470106259E-02, 4.458861891E-03,-7.579359055E+00, 4.403978729E+01, 5.621072998E+02, 1.248557679E-02
      1403,-8.888280392E-01, 3.353185579E-02, 3.840717301E-02, 4.557605833E-03,-5.771061897E+00, 4.716418457E+01, 4.014156494E+02, 9.873390198E-03
      1404,-7.962204814E-01, 3.353395313E-02, 6.933712959E-02, 5.271672737E-03, 3.083371162E+00, 4.633761978E+01, 4.645834656E+02, 9.856984019E-03
      1405,-7.742867470E-01, 3.353535011E-02, 6.386199594E-02, 5.486993119E-03, 3.755242825E+00, 4.429998016E+01, 5.741534424E+02, 1.211904921E-02
      1406,-7.638025880E-01, 3.359621763E-02, 5.940387771E-02, 5.493737757E-03, 3.963320255E+00, 4.326285934E+01, 6.286051025E+02, 1.334240939E-02
      1407,-1.832241267E-01, 3.365512937E-02, 1.631353149E+03, 8.859828949E+00, 7.555275917E+00,-8.972208023E+00, 1.834675293E+03, 6.710109301E-03
      1408,-8.717666268E-01, 3.371228650E-02, 6.384821236E-02, 4.804111086E-03,-3.297769547E+00, 4.896518707E+01, 3.106645508E+02, 7.976806723E-03
      1409,-8.915193081E-01, 3.371934593E-02, 3.605337813E-02, 4.534034524E-03,-6.191026688E+00, 4.673024368E+01, 4.227734070E+02, 1.007485110E-02
      1410,-7.677759528E-01, 3.374617547E-02, 6.256374717E-02, 5.536009558E-03, 3.910803795E+00, 4.366371918E+01, 6.075723877E+02, 1.269265078E-02
      1411,-7.273370028E-01, 3.379101679E-02, 5.371872336E-02, 5.733862519E-03, 4.189284801E+00, 3.954896545E+01, 8.148646851E+02, 1.849886961E-02
      1412,-8.157452345E-01, 3.380453959E-02, 8.594166487E-02, 5.271347240E-03, 2.140021563E+00, 4.789881134E+01, 3.784399414E+02, 8.118109778E-03
      1413,-8.372589946E-01, 3.383440524E-02, 9.350651503E-02, 5.193903577E-03, 5.818295479E-01, 4.909738922E+01, 3.106143494E+02, 7.188718766E-03
      1414, 1.470697522E-01, 3.386395052E-02, 3.946008594E+04, 1.210659409E+01,-2.969766617E+01,-4.020006561E+01,-7.394031372E+02, 0.000000000E+00
      1415,-1.724017113E-01, 3.386539966E-02, 3.737492188E+04, 1.175915337E+01, 2.972220993E+01,-4.019979858E+01, 1.844220947E+03, 0.000000000E+00
      1416,-2.124615163E-01, 3.398891911E-02, 4.431695251E+02, 5.538027763E+00, 4.016112804E+00,-2.569958687E+00, 1.812490479E+03, 2.538673580E-02
      1417,-9.062502980E-01, 3.399891034E-02, 2.339776419E-02, 4.443842918E-03,-7.927240372E+00, 4.329364014E+01, 5.990866699E+02, 1.265900489E-02
      1418, 3.067451715E-01, 3.403805196E-02, 1.523775482E+02, 8.381204605E+00,-8.136445284E-01, 1.861853361E+00,-7.443455200E+02, 5.407201499E-02
      1419,-8.011950254E-01, 3.406300768E-02, 7.770253718E-02, 5.272082984E-03, 2.922221184E+00, 4.679591370E+01, 4.398213501E+02, 8.902790025E-03
      1420,-8.513814807E-01, 3.408953175E-02, 9.841080755E-02, 5.156901665E-03,-7.704332471E-01, 4.946912003E+01, 2.880521545E+02, 6.840547547E-03
      1421,-5.815724134E-01, 3.410867974E-02, 7.715556771E-02, 9.273417294E-03, 2.483552933E+00, 2.861288643E+01, 1.278369629E+03, 4.856381565E-02
      1422,-8.732912540E-01, 3.414528444E-02, 6.756710261E-02, 4.814384971E-03,-3.550479412E+00, 4.893973160E+01, 3.117140198E+02, 7.652998436E-03
      1423,-8.529877663E-01, 3.415694833E-02, 9.780704230E-02, 5.146301351E-03,-9.487487078E-01, 4.948999405E+01, 2.866526184E+02, 6.791860331E-03
      1424,-1.763162315E-01, 3.416901827E-02, 5.019958008E+03, 7.944981575E+00, 9.686744690E+00,-1.248621368E+01, 1.841127686E+03, 2.093795454E-03
      1425,-8.937318325E-01, 3.417037800E-02, 3.562115878E-02, 4.519799724E-03,-6.597747803E+00, 4.640393448E+01, 4.391949768E+02, 9.975685738E-03
      1426,-8.545638919E-01, 3.419601545E-02, 9.712073952E-02, 5.130400416E-03,-1.121881366E+00, 4.950119019E+01, 2.858317566E+02, 6.776966620E-03
      1427,-8.093383312E-01, 3.420928493E-02, 8.763012290E-02, 5.317636300E-03, 2.536515474E+00, 4.746663284E+01, 4.031246643E+02, 8.133821189E-03
      1428,-8.497627974E-01, 3.421456739E-02, 1.015129760E-01, 5.183575209E-03,-5.970113873E-01, 4.946686935E+01, 2.885498352E+02, 6.703321356E-03
      1429,-8.138872385E-01, 3.422157094E-02, 9.160473943E-02, 5.315411836E-03, 2.285408020E+00, 4.779989624E+01, 3.842561035E+02, 7.816861384E-03
      1430,-8.561483026E-01, 3.422364965E-02, 9.731263667E-02, 5.118541885E-03,-1.306179881E+00, 4.950074768E+01, 2.854995422E+02, 6.780669093E-03
      1431,-7.859557271E-01, 3.424033895E-02, 7.757370174E-02, 5.662616342E-03, 3.508266211E+00, 4.545081711E+01, 5.131782227E+02, 1.013911888E-02
      1432,-8.481265903E-01, 3.424240649E-02, 1.026582196E-01, 5.202112719E-03,-4.276945889E-01, 4.944624710E+01, 2.900002136E+02, 6.669413298E-03
      1433,-2.420894504E-01, 3.425296023E-02, 4.035101318E+01, 9.243499041E-01, 2.269242525E+00, 9.309659600E-01, 1.798408325E+03, 4.600789398E-02
      1434,-8.043289781E-01, 3.426090628E-02, 8.400870115E-02, 5.313452799E-03, 2.795318604E+00, 4.706838608E+01, 4.251060181E+02, 8.454235271E-03
      1435,-8.464618921E-01, 3.426387906E-02, 1.048636883E-01, 5.223474465E-03,-2.558776140E-01, 4.941738129E+01, 2.918415527E+02, 6.647917908E-03
      1436,-7.598760724E-01, 3.426615894E-02, 6.346492469E-02, 5.625196733E-03, 4.086513519E+00, 4.288581085E+01, 6.483092041E+02, 1.319022290E-02
      1437,-7.456810474E-01, 3.427944705E-02, 6.135156751E-02, 5.785052665E-03, 4.218318939E+00, 4.143626022E+01, 7.221353760E+02, 1.516226493E-02
      1438, 1.511109173E-01, 3.428893909E-02, 1.682169727E+04, 1.546240997E+01,-7.650487423E+00,-1.026560116E+01,-7.374682617E+02, 2.073777840E-03
      1439,-7.494922280E-01, 3.429641947E-02, 6.231627986E-02, 5.771380384E-03, 4.198973179E+00, 4.182459259E+01, 7.024829712E+02, 1.459252927E-02
      1440,-7.345319986E-01, 3.431514278E-02, 5.690173432E-02, 5.709951278E-03, 4.250528812E+00, 4.027795792E+01, 7.795695190E+02, 1.682491414E-02
      1441,-7.885315418E-01, 3.432054818E-02, 7.914862782E-02, 5.641279742E-03, 3.433057547E+00, 4.569646454E+01, 5.000721436E+02, 9.799242020E-03
      1442,-8.412787318E-01, 3.432406858E-02, 1.043335050E-01, 5.232415628E-03, 2.438176274E-01, 4.928992462E+01, 2.997004395E+02, 6.628277712E-03
      1443,-6.766991019E-01, 3.437603265E-02, 5.318637937E-02, 6.255201995E-03, 3.714949369E+00, 3.477925110E+01, 1.034439087E+03, 2.729381062E-02
      1444,-8.577306271E-01, 3.438287228E-02, 9.876802564E-02, 5.117801018E-03,-1.499195814E+00, 4.951511383E+01, 2.843728027E+02, 6.658889819E-03
      1445,-2.933677435E-01, 3.439994901E-02, 9.901463509E+00, 2.812978625E-01, 2.563134909E+00, 4.761815548E+00, 1.771274658E+03, 5.066506565E-02
      1446,-7.832775712E-01, 3.443086147E-02, 7.943686098E-02, 5.750140175E-03, 3.606769800E+00, 4.520687866E+01, 5.263615112E+02, 1.022885833E-02
      1447,-5.714799762E-01, 3.443475440E-02, 7.876034826E-02, 9.405191056E-03, 2.489228964E+00, 2.807566452E+01, 1.296886963E+03, 4.895326495E-02
      1448,-7.981034517E-01, 3.443742171E-02, 7.992266864E-02, 5.346657243E-03, 3.085064650E+00, 4.655965042E+01, 4.532715149E+02, 8.791255765E-03
      1449,-9.086505175E-01, 3.444167227E-02, 2.238169871E-02, 4.432274494E-03,-8.167382240E+00, 4.256329727E+01, 6.341221313E+02, 1.283823233E-02
      1450,-8.391912580E-01, 3.444703296E-02, 1.067688689E-01, 5.254833028E-03, 4.372137487E-01, 4.923674393E+01, 3.031195984E+02, 6.538040936E-03
      1451,-7.909789681E-01, 3.448852524E-02, 8.327163756E-02, 5.705917720E-03, 3.364678383E+00, 4.593197250E+01, 4.875670776E+02, 9.392724372E-03
      1452,-8.748116493E-01, 3.449678048E-02, 7.030241936E-02, 4.819855094E-03,-3.792857885E+00, 4.889039230E+01, 3.138752441E+02, 7.418206427E-03
      1453, 1.694064736E-01, 3.452482447E-02, 7.482455444E+02, 7.739652157E+00,-2.654033184E+00,-3.081388235E+00,-7.370847778E+02, 1.328523457E-02
      1454,-8.447908759E-01, 3.453167900E-02, 1.123864949E-01, 5.271828268E-03,-8.416862041E-02, 4.941259003E+01, 2.925609436E+02, 6.386927795E-03
      1455,-8.592835069E-01, 3.454607353E-02, 1.007825583E-01, 5.116873421E-03,-1.682516575E+00, 4.952717209E+01, 2.835747070E+02, 6.539335940E-03
      1456,-8.957866430E-01, 3.454979137E-02, 3.487449884E-02, 4.506612662E-03,-6.967957497E+00, 4.602322388E+01, 4.563204041E+02, 9.948381223E-03
      1457,-8.320682049E-01, 3.457794711E-02, 1.117920727E-01, 5.332272965E-03, 1.049106240E+00, 4.894665146E+01, 3.201416931E+02, 6.585222669E-03
      1458,-8.304502368E-01, 3.460239992E-02, 1.110579818E-01, 5.338856485E-03, 1.182507515E+00, 4.886759186E+01, 3.247170410E+02, 6.614952814E-03
      1459,-7.418776751E-01, 3.460228443E-02, 6.174349040E-02, 5.809424445E-03, 4.263332367E+00, 4.104337692E+01, 7.416817627E+02, 1.540898532E-02
      1460,-5.614706278E-01, 3.460896760E-02, 8.051501960E-02, 9.543236345E-03, 2.510046244E+00, 2.754568481E+01, 1.314765625E+03, 4.919033498E-02
      1461,-7.716916203E-01, 3.461479396E-02, 7.490503788E-02, 5.815317389E-03, 3.919362068E+00, 4.408724594E+01, 5.858427734E+02, 1.135359239E-02
      1462,-8.288760185E-01, 3.462992609E-02, 1.119241416E-01, 5.361753050E-03, 1.304804802E+00, 4.878287125E+01, 3.293227539E+02, 6.644935813E-03
      1463,-7.016496658E-01, 3.463165835E-02, 5.525634810E-02, 6.025379058E-03, 4.087063313E+00, 3.703011703E+01, 9.342537231E+02, 2.216772735E-02
      1464,-9.178558588E-01, 3.466474265E-02, 1.676727086E-02, 4.410233814E-03,-7.906726360E+00, 3.943514252E+01, 7.930594482E+02, 1.541711204E-02
      1465,-6.467478275E-01, 3.467705846E-02, 5.404257029E-02, 6.624000613E-03, 3.200368404E+00, 3.242943192E+01, 1.133075562E+03, 3.345321119E-02
      1466,-8.762134910E-01, 3.468036279E-02, 7.039755583E-02, 4.809093662E-03,-4.017054081E+00, 4.881798553E+01, 3.171845398E+02, 7.349789143E-03
      1467, 3.261231780E-01, 3.468213975E-02, 1.511862335E+02, 8.545085907E+00,-7.009917498E-01, 2.067364454E+00,-7.459634399E+02, 5.483778194E-02
      1468,-6.522287130E-01, 3.468417004E-02, 5.392723903E-02, 6.552296691E-03, 3.300075769E+00, 3.282928467E+01, 1.116554443E+03, 3.221894056E-02
      1469,-8.271846175E-01, 3.468789905E-02, 1.134188622E-01, 5.381597206E-03, 1.436871409E+00, 4.870183945E+01, 3.342748413E+02, 6.653597113E-03
      1470,-5.514932871E-01, 3.472418338E-02, 8.269075304E-02, 9.712958708E-03, 2.549615622E+00, 2.700857162E+01, 1.332440063E+03, 4.936821014E-02
      1471,-7.805904746E-01, 3.472776338E-02, 8.445763588E-02, 5.952705629E-03, 3.711205959E+00, 4.496414185E+01, 5.395151978E+02, 1.022261661E-02
      1472,-8.791567087E-01, 3.473102301E-02, 6.469651312E-02, 4.749279469E-03,-4.455076694E+00, 4.856507111E+01, 3.295527954E+02, 7.563553751E-03
      1473,-8.776699901E-01, 3.474054486E-02, 6.777454913E-02, 4.780155141E-03,-4.238228798E+00, 4.870848465E+01, 3.224287415E+02, 7.416600361E-03
      1474,-6.415450573E-01, 3.475061432E-02, 5.459601432E-02, 6.704562809E-03, 3.115162373E+00, 3.205309296E+01, 1.147568604E+03, 3.456487507E-02
      1475,-8.336043358E-01, 3.477057442E-02, 1.172949970E-01, 5.354991648E-03, 9.303425550E-01, 4.903465652E+01, 3.150437622E+02, 6.345882546E-03
      1476,-8.609430194E-01, 3.479790315E-02, 1.070499495E-01, 5.132934544E-03,-1.891578317E+00, 4.953599548E+01, 2.827476501E+02, 6.341441534E-03
      1477,-8.979541063E-01, 3.481046855E-02, 3.364016861E-02, 4.492189270E-03,-7.320746899E+00, 4.557667923E+01, 4.783805237E+02, 1.008469798E-02
      1478,-5.415223837E-01, 3.482912108E-02, 8.542259037E-02, 9.926166385E-03, 2.607525110E+00, 2.645754623E+01, 1.350167969E+03, 4.953576624E-02
      1479,-8.808130026E-01, 3.483349085E-02, 6.293272972E-02, 4.726455547E-03,-4.715904236E+00, 4.841667938E+01, 3.368810425E+02, 7.625592407E-03
      1480,-7.932075858E-01, 3.483998030E-02, 9.155182540E-02, 5.870376248E-03, 3.314148188E+00, 4.615873718E+01, 4.757597046E+02, 8.831564337E-03
      1481,-8.625913858E-01, 3.485922143E-02, 1.044584289E-01, 5.110841244E-03,-2.109177828E+00, 4.951397324E+01, 2.834469910E+02, 6.341141649E-03
      1482,-8.655180335E-01, 3.486114740E-02, 9.975445271E-02, 5.062121432E-03,-2.493123055E+00, 4.943327332E+01, 2.870708313E+02, 6.467648316E-03
      1483,-7.304742336E-01, 3.486766294E-02, 5.838970840E-02, 5.765589420E-03, 4.307086945E+00, 3.987231827E+01, 7.990332031E+02, 1.692636870E-02
      1484,-7.529191971E-01, 3.487716988E-02, 6.769092381E-02, 5.866451189E-03, 4.227224350E+00, 4.218992615E+01, 6.840741577E+02, 1.353256591E-02
      1485, 1.625745445E-01, 3.488843888E-02, 1.445981689E+03, 8.761314392E+00,-3.600784302E+00,-4.474742889E+00,-7.369564209E+02, 8.660838939E-03
      1486,-9.112029672E-01, 3.489533812E-02, 2.122986503E-02, 4.421666265E-03,-8.343498230E+00, 4.169867706E+01, 6.762614746E+02, 1.310056448E-02
      1487,-8.670080900E-01, 3.490170091E-02, 9.750457108E-02, 5.040899385E-03,-2.698940277E+00, 4.938608170E+01, 2.892319336E+02, 6.502505857E-03
      1488,-6.358492374E-01, 3.490259126E-02, 5.544955283E-02, 6.803819910E-03, 3.027248621E+00, 3.168606186E+01, 1.162497559E+03, 3.573415056E-02
      1489,-8.254557252E-01, 3.491136804E-02, 1.181401312E-01, 5.432398524E-03, 1.575859308E+00, 4.862038040E+01, 3.390471191E+02, 6.504032761E-03
      1490,-8.640969992E-01, 3.491540626E-02, 1.035107970E-01, 5.091089290E-03,-2.306783915E+00, 4.948607254E+01, 2.846055603E+02, 6.348095369E-03
      1491,-8.072875738E-01, 3.493270651E-02, 9.773956984E-02, 5.370372906E-03, 2.699247837E+00, 4.736177444E+01, 4.095587769E+02, 7.560053840E-03
      1492, 3.453364074E-01, 3.496036306E-02, 1.539653320E+02, 8.749088287E+00,-5.824663639E-01, 2.226516724E+00,-7.474039307E+02, 5.523666367E-02
      1493,-5.315549970E-01, 3.496308625E-02, 8.875801414E-02, 1.018637884E-02, 2.685332537E+00, 2.589125443E+01, 1.367946533E+03, 4.973232374E-02
      1494,-8.432878852E-01, 3.496566415E-02, 1.258127540E-01, 5.352505483E-03, 7.415302843E-02, 4.942674255E+01, 2.924393311E+02, 5.964040756E-03
      1495,-1.755150259E-01, 3.497591242E-02, 2.192384570E+04, 9.842547417E+00, 1.133417225E+01,-1.498342323E+01, 1.840178955E+03, 9.665826219E-04
      1496,-1.926178932E-01, 3.497972339E-02, 1.279066650E+03, 9.751298904E+00, 6.443738937E+00,-6.793174744E+00, 1.825407959E+03, 1.158020273E-02
      1497,-8.350042105E-01, 3.498405591E-02, 1.233135983E-01, 5.383213051E-03, 8.238186240E-01, 4.912715149E+01, 3.102869873E+02, 6.093759555E-03
      1498,-8.684958220E-01, 3.500370681E-02, 9.691751748E-02, 5.024608225E-03,-2.909263849E+00, 4.934070587E+01, 2.912619019E+02, 6.482740864E-03
      1499, 1.502267718E-01, 3.501651064E-02, 3.058166406E+04, 1.438978004E+01,-1.069610882E+01,-1.401910210E+01,-7.387637939E+02, 9.595350712E-04
      1500,-8.824536800E-01, 3.508382663E-02, 6.286428124E-02, 4.713971168E-03,-5.002208710E+00, 4.829050446E+01, 3.428911133E+02, 7.550129201E-03
      1501,-8.237627745E-01, 3.508898988E-02, 1.220120713E-01, 5.475218408E-03, 1.705389500E+00, 4.853678513E+01, 3.440074158E+02, 6.403879263E-03
      1502,-8.403661847E-01, 3.509424999E-02, 1.264996380E-01, 5.355390720E-03, 3.553264737E-01, 4.934889984E+01, 2.972088928E+02, 5.871255416E-03
      1503, 1.578383446E-01, 3.511475027E-02, 3.146910156E+03, 1.007030678E+01,-4.944169998E+00,-6.217618942E+00,-7.371442871E+02, 5.526678171E-03
      1504,-9.001875520E-01, 3.512699157E-02, 3.227682412E-02, 4.476697650E-03,-7.676891327E+00, 4.508030319E+01, 5.035675659E+02, 1.021007448E-02
      1505,-8.198741078E-01, 3.516249359E-02, 1.219113693E-01, 5.498562474E-03, 1.975543380E+00, 4.829474258E+01, 3.575853271E+02, 6.526605226E-03
      1506,-5.215991735E-01, 3.516695648E-02, 9.267788380E-02, 1.049357094E-02, 2.785488605E+00, 2.530776978E+01, 1.385785889E+03, 4.999871552E-02
      1507,-8.700128198E-01, 3.520891443E-02, 9.896025807E-02, 5.021602847E-03,-3.135676146E+00, 4.930164719E+01, 2.929395142E+02, 6.368938833E-03
      1508,-8.363130093E-01, 3.521573171E-02, 1.318230480E-01, 5.423055496E-03, 7.231239676E-01, 4.920874786E+01, 3.058049316E+02, 5.829226691E-03
      1509,-8.841235042E-01, 3.522089124E-02, 6.093680114E-02, 4.690198228E-03,-5.280860901E+00, 4.811080933E+01, 3.513687134E+02, 7.601892576E-03
      1510,-9.581615925E-01, 3.522790596E-02, 7.160719018E-03, 4.373820033E-03, 7.932383418E-01, 3.665964508E+01, 9.621675415E+02, 3.827180713E-02
      1511,-8.218553066E-01, 3.523095325E-02, 1.286519468E-01, 5.574805196E-03, 1.847215891E+00, 4.843320084E+01, 3.500581665E+02, 6.355063990E-03
      1512,-6.964552999E-01, 3.526319563E-02, 5.623203889E-02, 6.073759869E-03, 4.094136715E+00, 3.652759171E+01, 9.565095215E+02, 2.252324671E-02
      1513,-7.779531479E-01, 3.530837968E-02, 1.001115888E-01, 6.511279382E-03, 3.838284969E+00, 4.473829269E+01, 5.520288696E+02, 9.937980212E-03
      1514,-8.859178424E-01, 3.531306610E-02, 5.845540762E-02, 4.664140288E-03,-5.578230858E+00, 4.788179016E+01, 3.625789795E+02, 7.726971526E-03
      1515,-8.180291653E-01, 3.531880677E-02, 1.234947518E-01, 5.514278077E-03, 2.106210709E+00, 4.818743515E+01, 3.638493652E+02, 6.472471636E-03
      1516,-2.031692564E-01, 3.532272205E-02, 8.567786865E+02, 8.419409752E+00, 5.249681950E+00,-4.595109940E+00, 1.817542236E+03, 1.817857847E-02
      1517,-7.657475471E-01, 3.533784673E-02, 7.922293991E-02, 6.007693242E-03, 4.108591557E+00, 4.352153397E+01, 6.159936523E+02, 1.136730704E-02
      1518,-7.951717973E-01, 3.535296023E-02, 1.115886196E-01, 6.355496123E-03, 3.283747435E+00, 4.637422943E+01, 4.648893738E+02, 8.139760233E-03
      1519,-8.123240471E-01, 3.537463024E-02, 1.238270774E-01, 5.622085184E-03, 2.460893154E+00, 4.778149414E+01, 3.863891602E+02, 6.767383777E-03
      1520,-8.025301695E-01, 3.537776694E-02, 1.052858084E-01, 5.615217611E-03, 2.971333027E+00, 4.700522232E+01, 4.298788452E+02, 7.483563386E-03
      1521,-7.385648489E-01, 3.542205319E-02, 6.604292244E-02, 5.936935078E-03, 4.357256889E+00, 4.070171356E+01, 7.584103394E+02, 1.510348916E-02
      1522,-7.996885777E-01, 3.542804345E-02, 1.029871702E-01, 5.724657793E-03, 3.103872061E+00, 4.677308655E+01, 4.430199890E+02, 7.668398321E-03
      1523,-8.375504017E-01, 3.543402627E-02, 1.393039823E-01, 5.455831066E-03, 6.244450808E-01, 4.928509521E+01, 3.016979980E+02, 5.583306774E-03
      1524, 1.945478767E-01, 3.546090052E-02, 2.708388367E+02, 6.931375980E+00,-1.457639575E+00,-1.125524879E+00,-7.378497925E+02, 2.939129248E-02
      1525, 3.642871678E-01, 3.546115011E-02, 1.601302490E+02, 9.021678925E+00,-4.727139175E-01, 2.316829681E+00,-7.486573486E+02, 5.585645512E-02
      1526,-8.714370728E-01, 3.546240553E-02, 1.026101112E-01, 5.026491825E-03,-3.357701540E+00, 4.926773834E+01, 2.942817078E+02, 6.208567880E-03
      1527, 5.183883905E-01, 3.546835855E-02, 3.626092224E+02, 1.349097633E+01, 1.799828559E-02, 1.994118452E+00,-7.531901245E+02, 5.683145672E-02
      1528,-8.420045972E-01, 3.547022492E-02, 1.441223025E-01, 5.464540794E-03, 2.132465988E-01, 4.945092392E+01, 2.918452148E+02, 5.473170895E-03
      1529,-5.116640925E-01, 3.548572585E-02, 9.714952111E-02, 1.084540226E-02, 2.910554886E+00, 2.470467186E+01, 1.403716553E+03, 5.037987605E-02
      1530,-9.328839779E-01, 3.549006581E-02, 1.094174106E-02, 4.387183581E-03,-4.562983036E+00, 3.560979843E+01, 9.965238037E+02, 2.120475098E-02
      1531,-6.921774149E-01, 3.554196656E-02, 5.636397377E-02, 6.114769727E-03, 4.056094646E+00, 3.611174393E+01, 9.743177490E+02, 2.306944877E-02
      1532,-1.855901182E-01, 3.554972634E-02, 1.649455078E+03, 9.022914886E+00, 7.728223801E+00,-9.024454117E+00, 1.830774170E+03, 6.693875417E-03
      1533,-7.622410655E-01, 3.558649868E-02, 8.071864396E-02, 6.093363278E-03, 4.188908577E+00, 4.317446899E+01, 6.342105713E+02, 1.157056913E-02
      1534,-9.021645784E-01, 3.558781743E-02, 3.135452792E-02, 4.462992772E-03,-8.037322998E+00, 4.460260391E+01, 5.264583130E+02, 1.017338317E-02
      1535,-8.878085613E-01, 3.558973595E-02, 5.749012902E-02, 4.645890556E-03,-5.935832977E+00, 4.767155075E+01, 3.730301208E+02, 7.696653716E-03
      1536,-6.579197645E-01, 3.564323857E-02, 5.534377322E-02, 6.482332014E-03, 3.488482714E+00, 3.322719574E+01, 1.099352905E+03, 3.003004007E-02
      1537, 1.494688094E-01, 3.564566374E-02, 3.926151172E+04, 1.212022018E+01,-3.014387703E+01,-3.986867905E+01,-7.397979736E+02, 0.000000000E+00
      1538,-1.748007387E-01, 3.564710915E-02, 3.597573438E+04, 1.148501015E+01, 3.016841125E+01,-3.986840439E+01, 1.839381348E+03, 0.000000000E+00
      1539,-9.377695918E-01, 3.565176949E-02, 9.757941589E-03, 4.382405896E-03,-3.113894939E+00, 3.522851944E+01, 1.020578308E+03, 2.380039170E-02
      1540,-6.880292296E-01, 3.566161916E-02, 5.630036071E-02, 6.150119007E-03, 4.007678032E+00, 3.573967743E+01, 9.912468262E+02, 2.376065589E-02
      1541,-8.388454318E-01, 3.566205502E-02, 1.497402489E-01, 5.515650380E-03, 5.168725848E-01, 4.936469650E+01, 2.973971863E+02, 5.329635460E-03
      1542,-8.161324859E-01, 3.570521250E-02, 1.409734935E-01, 5.770185962E-03, 2.250384331E+00, 4.809056091E+01, 3.697492676E+02, 6.197434850E-03
      1543,-8.895891309E-01, 3.570930660E-02, 5.436006188E-02, 4.617254715E-03,-6.250700951E+00, 4.740142059E+01, 3.857781677E+02, 7.823661901E-03
      1544,-1.133103132E+00, 3.571176529E-02, 4.158304539E-03, 4.205860663E-03, 7.394204736E-01, 4.449908066E+01, 5.741655884E+02, 4.670313746E-02
      1545,-7.560360432E-01, 3.572959825E-02, 8.068249375E-02, 6.222247612E-03, 4.283423424E+00, 4.254061508E+01, 6.667412720E+02, 1.225723419E-02
      1546,-4.391165674E-01, 3.575078398E-02, 1.877026111E-01, 1.682631485E-02, 3.964001417E+00, 1.922313690E+01, 1.546199097E+03, 5.110054091E-02
      1547,-9.138766527E-01, 3.578687832E-02, 2.047973685E-02, 4.406241234E-03,-8.608160973E+00, 4.075235367E+01, 7.223353882E+02, 1.304674055E-02
